file1,file2,nClonePairs,locations
SSResultSet.java,SSCallableStatement.java,42,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(11185,310,<319,73>,<328,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(7283,300,<202,63>,<211,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(6568,290,<190,71>,<199,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(6616,307,<183,61>,<192,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(6568,290,<190,71>,<199,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(6278,275,<173,51>,<182,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(6568,290,<190,71>,<199,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(5950,275,<163,51>,<172,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(6210,285,<180,61>,<189,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(6616,307,<183,61>,<192,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(6210,285,<180,61>,<189,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(6278,275,<173,51>,<182,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(6210,285,<180,61>,<189,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(5950,275,<163,51>,<172,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(5850,285,<168,61>,<177,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(6616,307,<183,61>,<192,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(5850,285,<168,61>,<177,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(6278,275,<173,51>,<182,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(5850,285,<168,61>,<177,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(5950,275,<163,51>,<172,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4817,256,<140,65>,<148,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4979,244,<135,55>,<143,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4817,256,<140,65>,<148,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4677,245,<126,53>,<134,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4817,256,<140,65>,<148,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4378,244,<117,51>,<125,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4817,256,<140,65>,<148,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4082,243,<108,49>,<116,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4817,256,<140,65>,<148,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(3590,247,<93,57>,<101,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4495,255,<131,63>,<139,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4979,244,<135,55>,<143,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4495,255,<131,63>,<139,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4677,245,<126,53>,<134,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4495,255,<131,63>,<139,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4378,244,<117,51>,<125,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4495,255,<131,63>,<139,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4082,243,<108,49>,<116,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4495,255,<131,63>,<139,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(3590,247,<93,57>,<101,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4176,254,<122,61>,<130,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4979,244,<135,55>,<143,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4176,254,<122,61>,<130,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4677,245,<126,53>,<134,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4176,254,<122,61>,<130,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4378,244,<117,51>,<125,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4176,254,<122,61>,<130,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4082,243,<108,49>,<116,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4176,254,<122,61>,<130,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(3590,247,<93,57>,<101,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3860,253,<113,59>,<121,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4979,244,<135,55>,<143,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3860,253,<113,59>,<121,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4677,245,<126,53>,<134,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3860,253,<113,59>,<121,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4378,244,<117,51>,<125,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3860,253,<113,59>,<121,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4082,243,<108,49>,<116,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3860,253,<113,59>,<121,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(3590,247,<93,57>,<101,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3307,257,<98,67>,<106,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4979,244,<135,55>,<143,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3307,257,<98,67>,<106,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4677,245,<126,53>,<134,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3307,257,<98,67>,<106,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4378,244,<117,51>,<125,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3307,257,<98,67>,<106,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(4082,243,<108,49>,<116,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3307,257,<98,67>,<106,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(3590,247,<93,57>,<101,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(5159,315,<149,84>,<158,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(5299,305,<144,74>,<153,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(10148,251,<289,65>,<297,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(6980,238,<193,55>,<201,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(10148,251,<289,65>,<297,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(5660,237,<154,54>,<162,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(10148,251,<289,65>,<297,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(3293,238,<84,55>,<92,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(5540,247,<159,64>,<167,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(6980,238,<193,55>,<201,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(5540,247,<159,64>,<167,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(5660,237,<154,54>,<162,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(5540,247,<159,64>,<167,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSCallableStatement.java|(3293,238,<84,55>,<92,5>)>]"
ExpressionFunctionDegrees.java,SSResultSet.java,0,[]
Language_it.java,Language_it.java,0,[]
View.java,ExpressionFunctionUCase.java,0,[]
TableView.java,Table.java,0,[]
Language_de.java,ExpressionFunctionCos.java,0,[]
TestStatement.java,SSStatement.java,0,[]
SSCallableStatement.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionSqrt.java,ExpressionFunctionTan.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSqrt.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTan.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionMinute.java,IndexScrollStatus.java,0,[]
ExpressionFunctionRepeat.java,ExpressionFunction.java,0,[]
TestOrderBy.java,Table.java,0,[]
ExpressionFunctionDegrees.java,TestExceptions.java,0,[]
TestGroupBy.java,TestOperatoren.java,0,[]
TestExceptionMethods.java,ExpressionFunctionRepeat.java,0,[]
TestMoneyRounding.java,ExpressionFunctionLog.java,0,[]
ExpressionFunctionCos.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionMinute.java,Index.java,0,[]
SSPreparedStatement.java,Language_it.java,0,[]
ExpressionFunctionMinute.java,BenchTest.java,0,[]
ExpressionFunctionExp.java,ExpressionFunctionSin.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSin.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>)>]"
SSResultSet.java,ExpressionFunctionTan.java,0,[]
ExpressionFunctionASin.java,TestOrderBy.java,0,[]
ExpressionFunctionATan2.java,TestMoneyRounding.java,0,[]
TestJoins.java,Language.java,0,[]
ExpressionFunctionRound.java,ExpressionFunctionYear.java,0,[]
ExpressionFunctionLog.java,ExpressionFunctionDegrees.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionLog.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionUCase.java,ExpressionFunctionRepeat.java,0,[]
TestAlterTable2.java,ExpressionFunctionMonth.java,0,[]
TestGroupBy.java,ExpressionFunctionExp.java,0,[]
TestOrderBy.java,ExpressionFunctionDegrees.java,0,[]
TestExceptions.java,ExpressionFunctionCase.java,0,[]
ExpressionFunctionTan.java,ExpressionFunctionCeiling.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTan.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCeiling.java|(0,1616,<1,0>,<44,1>)>]"
ExpressionFunctionACos.java,ExpressionFunctionCase.java,0,[]
TestStatement.java,ExpressionFunctionCeiling.java,0,[]
BenchTest.java,MutableNumeric.java,0,[]
ExpressionFunctionPower.java,View.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionCase.java,0,[]
TestTransactions.java,TestOrderBy.java,0,[]
BasicTestCase.java,ExpressionFunctionASin.java,0,[]
TableView.java,ExpressionFunctionDegrees.java,0,[]
ExpressionArithmetic.java,ExpressionFunctionLog.java,0,[]
TestAlterTable.java,TestLanguage.java,0,[]
ExpressionFunctionMonth.java,ExpressionFunctionASin.java,0,[]
ExpressionFunctionUCase.java,View.java,0,[]
ExpressionFunctionMinute.java,TestOperatoren.java,0,[]
Language.java,TestAlterTable.java,0,[]
TestGroupBy.java,BenchTest.java,0,[]
SSStatement.java,Utils.java,0,[]
ExpressionFunctionLog.java,ExpressionFunctionExp.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionLog.java|(0,1603,<1,0>,<44,1>)>]"
TestGroupBy.java,Index.java,0,[]
TestAlterTable2.java,ExpressionFunctionCos.java,0,[]
TestDataTypes.java,ExpressionFunctionCeiling.java,0,[]
ExpressionFunctionLog.java,ExpressionFunctionASin.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionASin.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionLog.java|(0,1603,<1,0>,<44,1>)>]"
IndexDescription.java,TestLanguage.java,0,[]
ExpressionFunctionSin.java,ExpressionFunctionRound.java,0,[]
ExpressionFunctionPower.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionATan2.java,ExpressionFunctionLog.java,0,[]
ExpressionFunctionTan.java,SQLTokenizer.java,0,[]
SSStatement.java,ExpressionFunctionACos.java,0,[]
Language.java,ExpressionFunctionHour.java,0,[]
TestMoneyRounding.java,TestMoneyRounding.java,0,[]
TestGroupBy.java,IndexScrollStatus.java,0,[]
Language.java,IndexDescription.java,0,[]
SSCallableStatement.java,TestExceptions.java,0,[]
TestDataTypes.java,SSStatement.java,0,[]
Language_de.java,ExpressionFunctionMonth.java,0,[]
ExpressionFunctionCos.java,SSResultSet.java,0,[]
TestLanguage.java,ExpressionFunctionLCase.java,0,[]
Language.java,ExpressionFunctionDayOfMonth.java,0,[]
TestExceptionMethods.java,View.java,0,[]
ExpressionArithmetic.java,TestMoneyRounding.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionDayOfYear.java,0,[]
TestLanguage.java,ExpressionArithmetic.java,0,[]
TestDataTypes.java,TestMoneyRounding.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestMoneyRounding.java|(1809,279,<53,26>,<62,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestDataTypes.java|(3075,279,<68,26>,<77,5>)>]"
SQLTokenizer.java,TestDataTypes.java,0,[]
ExpressionFunctionCos.java,TestExceptions.java,0,[]
ExpressionFunctionMinute.java,ExpressionFunctionExp.java,0,[]
ExpressionFunctionRadians.java,MutableNumeric.java,0,[]
ExpressionFunction.java,ExpressionFunctionASin.java,0,[]
ExpressionFunctionSin.java,ExpressionFunctionDegrees.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSin.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionArithmetic.java,MutableNumeric.java,0,[]
Language.java,SSCallableStatement.java,0,[]
View.java,ExpressionFunctionTan.java,0,[]
BenchTest.java,ExpressionFunctionLog.java,0,[]
TestJoins.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionRadians.java,TestMoneyRounding.java,0,[]
ExpressionFunctionDayOfYear.java,TestGroupBy.java,0,[]
ExpressionFunctionSin.java,ExpressionFunctionMonth.java,0,[]
SSResultSet.java,ExpressionFunctionUCase.java,0,[]
ExpressionFunctionDayOfMonth.java,SSStatement.java,0,[]
ExpressionFunctionUCase.java,TestExceptionMethods.java,0,[]
Language_it.java,TestExceptions.java,0,[]
TestOperatoren.java,ExpressionFunctionPower.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionRound.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTruncate.java|(1768,188,<50,2>,<60,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRound.java|(1759,188,<50,2>,<60,3>)>]"
Language_it.java,Language.java,0,[]
ExpressionFunctionCase.java,ExpressionFunctionMinute.java,0,[]
ExpressionFunctionASin.java,MutableNumeric.java,0,[]
SSResultSet.java,IndexScrollStatus.java,0,[]
TestFunctions.java,ExpressionFunctionASin.java,0,[]
TestExceptionMethods.java,ExpressionFunctionATan.java,0,[]
Index.java,ExpressionFunctionDayOfYear.java,0,[]
SSStatement.java,ExpressionArithmetic.java,0,[]
SSPreparedStatement.java,Language.java,0,[]
ExpressionFunctionSqrt.java,TestDataTypes.java,0,[]
SSResultSet.java,BenchTest.java,0,[]
SSStatement.java,ExpressionFunctionLCase.java,0,[]
SSResultSet.java,Index.java,0,[]
TestAlterTable2.java,BasicTestCase.java,0,[]
ExpressionFunctionMinute.java,ExpressionFunctionTan.java,0,[]
MutableNumeric.java,ExpressionFunctionLog.java,0,[]
TestLanguage.java,Utils.java,0,[]
ExpressionFunctionUCase.java,ExpressionFunctionATan.java,0,[]
BenchTest.java,TestOrderBy.java,0,[]
TestJoins.java,Language_it.java,0,[]
TestTransactions.java,MutableNumeric.java,0,[]
Table.java,ExpressionFunction.java,0,[]
Utils.java,SSCallableStatement.java,0,[]
ExpressionFunctionLog.java,View.java,0,[]
TestExceptions.java,TableView.java,0,[]
TestOperatoren.java,ExpressionFunctionSqrt.java,0,[]
ExpressionFunctionTruncate.java,TableView.java,0,[]
ExpressionFunctionACos.java,TableView.java,0,[]
TestLanguage.java,ExpressionFunctionACos.java,0,[]
TestOrderBy.java,TestOrderBy.java,12,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(19300,752,<729,57>,<757,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(18492,744,<698,53>,<726,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(6650,619,<226,59>,<251,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(5971,612,<198,56>,<223,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(13970,591,<519,43>,<542,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(13329,591,<493,48>,<516,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(13970,591,<519,43>,<542,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(12678,596,<467,50>,<490,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(13970,591,<519,43>,<542,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(11327,605,<414,51>,<437,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(13970,591,<519,43>,<542,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(9228,601,<329,47>,<352,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(13329,591,<493,48>,<516,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(12678,596,<467,50>,<490,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(13329,591,<493,48>,<516,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(11327,605,<414,51>,<437,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(13329,591,<493,48>,<516,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(9228,601,<329,47>,<352,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(12678,596,<467,50>,<490,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(11327,605,<414,51>,<437,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(12678,596,<467,50>,<490,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(9228,601,<329,47>,<352,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(11327,605,<414,51>,<437,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOrderBy.java|(9228,601,<329,47>,<352,2>)>]"
SSPreparedStatement.java,SSResultSet.java,0,[]
Utils.java,IndexDescription.java,0,[]
ExpressionFunctionExp.java,ExpressionFunctionASin.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionASin.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>)>]"
TestGroupBy.java,ExpressionFunctionUCase.java,0,[]
SSPreparedStatement.java,TestExceptions.java,0,[]
TestTransactions.java,TestMoneyRounding.java,0,[]
BasicTestCase.java,TestDataTypes.java,0,[]
Utils.java,ExpressionFunctionDayOfMonth.java,0,[]
Table.java,ExpressionFunctionATan2.java,0,[]
View.java,TestOperatoren.java,0,[]
Language_it.java,SSResultSet.java,0,[]
ExpressionFunctionDegrees.java,Language_it.java,0,[]
ExpressionFunctionHour.java,ExpressionFunctionRepeat.java,0,[]
Utils.java,TestAlterTable.java,0,[]
Table.java,TestFunctions.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunctionRadians.java,0,[]
View.java,ExpressionFunctionExp.java,0,[]
ExpressionFunctionYear.java,ExpressionFunctionHour.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionYear.java|(0,1722,<1,0>,<54,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionHour.java|(0,1721,<1,0>,<54,3>)>]"
TestOperatoren.java,SSPreparedStatement.java,0,[]
ExpressionFunctionLog.java,TestExceptionMethods.java,0,[]
TestAlterTable2.java,ExpressionFunctionSin.java,0,[]
TestStatement.java,TestScrollable.java,0,[]
ExpressionFunctionASin.java,TestMoneyRounding.java,0,[]
ExpressionFunctionATan2.java,TestOrderBy.java,0,[]
Utils.java,ExpressionFunctionHour.java,0,[]
TestExceptions.java,Table.java,0,[]
TestAlterTable.java,Utils.java,0,[]
ExpressionFunctionATan.java,TestDataTypes.java,0,[]
View.java,BenchTest.java,0,[]
SSStatement.java,TestLanguage.java,0,[]
IndexScrollStatus.java,TestAlterTable.java,0,[]
TestExceptions.java,TestOperatoren.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOperatoren.java|(11380,212,<253,47>,<259,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestExceptions.java|(4815,212,<114,47>,<120,5>)>]"
View.java,Index.java,0,[]
IndexDescription.java,ExpressionFunctionACos.java,0,[]
SQLTokenizer.java,ExpressionFunctionASin.java,0,[]
IndexScrollStatus.java,ExpressionFunctionHour.java,0,[]
IndexDescription.java,Utils.java,0,[]
ExpressionArithmetic.java,TestOrderBy.java,0,[]
ExpressionFunctionMinute.java,ExpressionFunctionUCase.java,0,[]
TestDataTypes.java,TestScrollable.java,0,[]
TestAlterTable.java,ExpressionFunctionACos.java,0,[]
