file1,file2,cloneAmount
MemoryResult.java,ExpressionFunctionBitLen.java,0
ExpressionFunctionInsert.java,ExpressionFunctionLog10.java,0
ExpressionFunctionCos.java,SQLTokenizer.java,0
TestExceptionMethods.java,ExpressionFunctionReturnFloat.java,0
TestGroupBy.java,TestOperatoren.java,0
ExpressionFunctionMinute.java,CommandLine.java,0
IndexScrollStatus.java,ExpressionFunctionDegrees.java,0
LongTreeListEnum.java,TableView.java,0
UnionAll.java,ExpressionFunctionLength.java,0
TestFunctions.java,Join.java,0
Money.java,ExpressionFunctionMonth.java,0
ExpressionFunctionLTrim.java,Language_de.java,0
SSSavepoint.java,ExpressionFunctionCeiling.java,0
Command.java,ExpressionFunctionRadians.java,0
ExpressionValue.java,TableView.java,0
ExpressionName.java,ExpressionFunctionRepeat.java,0
SSConnection.java,IndexNodeScrollStatus.java,0
CommandInsert.java,CommandLine.java,0
Utils.java,ExpressionName.java,0
Table.java,TableViewMap.java,0
ExpressionFunctionSubstring.java,ExpressionFunctionRand.java,0
ExpressionFunctionPower.java,ExpressionFunctionACos.java,0
ExpressionFunctionCos.java,ExpressionFunctionTimestampAdd.java,0
ExpressionFunctionLog10.java,ExpressionFunctionCeiling.java,0
ExpressionFunctionRand.java,LongTreeListEnum.java,0
ExpressionFunctionExp.java,RowSource.java,0
ExpressionFunctionUCase.java,ExpressionFunctionRTrim.java,0
BasicTestCase.java,NoFromResult.java,0
Column.java,ExpressionFunctionYear.java,0
DataSources.java,ExpressionFunctionLeft.java,0
TableStorePageInsert.java,TestExceptionMethods.java,0
SmallSQLException.java,ExpressionFunctionReturnInt.java,0
TestDataTypes.java,ExpressionFunctionAbs.java,0
JoinScroll.java,ExpressionFunctionTimestampAdd.java,0
Scrollable.java,JoinScrollIndex.java,0
ExpressionFunctionLog.java,MutableLong.java,0
ExpressionFunctionSqrt.java,SmallSQLException.java,0
JoinScroll.java,TestDeleteUpdate.java,0
ExpressionFunctionCos.java,TestDeleteUpdate.java,0
ExpressionFunctionLTrim.java,SSDriver.java,0
CommandTable.java,MemoryStream.java,0
StoreNoCurrentRow.java,ExpressionFunctionTan.java,0
ExpressionFunctionDayOfYear.java,ExpressionFunctionRound.java,0
CommandUpdate.java,CommandCreateDatabase.java,0
IndexDescription.java,ExpressionFunctionLog.java,0
Money.java,ExpressionFunctionRound.java,0
MemoryStream.java,MutableInteger.java,0
TableViewResult.java,Expression.java,0
TableViewResult.java,ExpressionFunctionReplace.java,0
ExpressionFunctionATan2.java,TestLanguage.java,0
SSResultSet.java,Money.java,0
TestOther.java,IndexNodeScrollStatus.java,0
TestScrollable.java,ExpressionFunctionSpace.java,0
CommandDrop.java,ExpressionFunctionCot.java,0
ExpressionFunctionUCase.java,ExpressionFunctionReturnFloat.java,0
StorePageLink.java,ExpressionFunctionPower.java,0
ForeignKeys.java,ExpressionFunctionReturnInt.java,0
ExpressionArithmetic.java,MutableNumeric.java,0
TestGroupBy.java,ExpressionFunctionExp.java,0
DateTime.java,Store.java,0
TableViewResult.java,ExpressionFunctionDayOfMonth.java,0
SQLTokenizer.java,ExpressionFunctionTruncate.java,0
TestJoins.java,StorePageLink.java,0
ExpressionFunctionLCase.java,IndexScrollStatus.java,0
ExpressionFunctionExp.java,StoreImpl.java,0
TestResultSet.java,UnionAll.java,0
StorePageLink.java,DataSources.java,0
Expressions.java,View.java,0
ExpressionFunctionRTrim.java,MemoryResult.java,0
TestStatement.java,Language.java,0
TableViewMap.java,StoreNull.java,0
Expression.java,ExpressionFunctionHour.java,0
ExpressionArithmetic.java,ExpressionArithmetic.java,11
ExpressionFunctionLeft.java,ExpressionFunctionInsert.java,0
TestJoins.java,TransactionStep.java,0
ExpressionFunctionUCase.java,Columns.java,0
TableView.java,ExpressionFunctionCeiling.java,0
DataSource.java,Money.java,0
TestTokenizer.java,ExpressionFunctionAscii.java,0
TransactionStep.java,Where.java,0
ExpressionFunctionSubstring.java,ExpressionFunctionOctetLen.java,0
Logger.java,Expression.java,0
ExpressionFunctionAbs.java,TestLanguage.java,0
ExpressionFunctionSqrt.java,Logger.java,0
StorePageLink.java,Where.java,0
ExpressionFunctionBitLen.java,ForeignKeys.java,0
AllTests.java,TableStorePage.java,0
StoreNull.java,TestTransactions.java,0
TestAlterTable.java,ExpressionFunctionLog.java,0
ExpressionName.java,ExpressionFunctionTan.java,0
TestDataTypes.java,StorePageMap.java,0
ExpressionFunctionLTrim.java,ExpressionFunctionRight.java,0
LongTreeListEnum.java,SSSavepoint.java,0
ExpressionFunctionHour.java,CommandUpdate.java,0
StoreNoCurrentRow.java,ExpressionFunctionRepeat.java,0
TestStatement.java,Utils.java,0
Logger.java,ExpressionFunctionReplace.java,0
TestScrollable.java,AllTests.java,0
GroupResult.java,TableViewResult.java,0
TransactionStep.java,DataSources.java,0
ExpressionInSelect.java,TestOther.java,0
ExpressionFunctionCeiling.java,FileIndex.java,0
TestScrollable.java,Expressions.java,0
ExpressionFunctionMonth.java,ExpressionFunctionReplace.java,0
ExpressionFunctionReturnString.java,ExpressionFunctionMod.java,0
ExpressionFunctionReturnP1.java,ExpressionFunctionOctetLen.java,0
StoreNull.java,JoinScroll.java,0
ExpressionFunctionMonth.java,Expression.java,0
TestJoins.java,ExpressionFunctionInsert.java,0
ExpressionFunctionLeft.java,TransactionStep.java,0
MemoryStream.java,TestThreads.java,0
ExpressionFunctionRight.java,IndexScrollStatus.java,0
ExpressionFunctionSoundex.java,ExpressionFunctionPI.java,0
BasicTestCase.java,ExpressionFunctionSign.java,0
TestOther.java,Language_de.java,0
MemoryStream.java,TestFunctions.java,0
ExpressionFunctionLeft.java,StorePageLink.java,0
DataSources.java,ExpressionFunctionCase.java,0
TransactionStep.java,ExpressionFunctionPower.java,0
ExpressionFunction.java,SSDatabaseMetaData.java,0
Lobs.java,ViewResult.java,0
View.java,ExpressionFunctionAscii.java,0
ExpressionArithmetic.java,SSPreparedStatement.java,0
Command.java,ExpressionFunctionUCase.java,0
SQLTokenizer.java,ExpressionFunctionLog10.java,0
ExpressionFunctionPI.java,StoreNull.java,0
SQLTokenizer.java,DataSource.java,0
ExpressionFunctionDayOfMonth.java,LongTreeList.java,0
LongList.java,Database.java,0
ExpressionFunctionMonth.java,ExpressionFunctionDayOfMonth.java,0
CommandTable.java,LongList.java,0
Logger.java,ExpressionFunctionDayOfMonth.java,0
Language_en.java,SSDatabaseMetaData.java,0
LongTreeListEnum.java,TestOther.java,0
CreateFile.java,ForeignKeys.java,0
ExpressionInSelect.java,SSSavepoint.java,0
Table.java,TestJoins.java,0
ExpressionFunctionReturnInt.java,ExpressionFunctionDayOfWeek.java,0
ExpressionFunctionReplace.java,ExpressionFunctionExp.java,0
TestOrderBy.java,ExpressionFunctionCeiling.java,0
SSSavepoint.java,ExpressionFunctionLocate.java,0
SQLTokenizer.java,ExpressionFunctionLTrim.java,0
AllTests.java,ExpressionFunctionMonth.java,0
ExpressionFunctionCot.java,ForeignKeys.java,0
ExpressionFunctionLength.java,CreateFile.java,0
TestMoneyRounding.java,ExpressionFunctionReturnP1StringAndBinary.java,0
Expressions.java,SortedResult.java,0
SSConnection.java,Language_de.java,0
SortedResult.java,Database.java,0
SSCallableStatement.java,ExpressionFunctionTimestampAdd.java,0
TestOperatoren.java,BasicTestCase.java,0
CommandInsert.java,LongLongList.java,0
CommandSet.java,SQLTokenizer.java,0
ExpressionFunctionReturnP1.java,ExpressionFunctionRand.java,0
TestResultSet.java,ExpressionFunctionIIF.java,0
SSCallableStatement.java,TestDeleteUpdate.java,0
ExpressionFunctionRight.java,ExpressionFunctionReturnP1Number.java,0
CommandInsert.java,ExpressionFunctionExp.java,0
View.java,FileIndexNode.java,0
SSDatabaseMetaData.java,DataSources.java,0
ExpressionFunctionATan2.java,MutableNumeric.java,0
ExpressionFunctionSqrt.java,SSDatabaseMetaData.java,0
ExpressionFunctionFloor.java,CommandSet.java,0
MutableFloat.java,ExpressionFunctionYear.java,0
ExpressionFunctionReplace.java,LongLongList.java,0
LongTreeListEnum.java,ExpressionFunction.java,0
ExpressionFunction.java,Logger.java,0
LongList.java,Language_it.java,0
CommandCreateView.java,Index.java,0
SSDriver.java,TestTransactions.java,0
IndexNodeScrollStatus.java,SSResultSetMetaData.java,0
DataSources.java,TestJoins.java,0
SSResultSetMetaData.java,CommandUpdate.java,0
TableStorePageInsert.java,Store.java,0
ExpressionFunctionAbs.java,SSPreparedStatement.java,0
Language_de.java,TestTransactions.java,0
SortedResult.java,Language_it.java,0
JoinScrollIndex.java,MutableFloat.java,0
SSDatabaseMetaData.java,ExpressionFunctionPower.java,0
TestStatement.java,ExpressionFunctionAbs.java,0
RowSource.java,SSConnection.java,0
TableViewMap.java,ExpressionFunctionLTrim.java,0
SSStatement.java,ExpressionFunctionMinute.java,0
SSDriver.java,JoinScroll.java,0
TableViewMap.java,DataSource.java,0
TestExceptions.java,CreateFile.java,0
Language_de.java,JoinScroll.java,0
ExpressionFunctionConvert.java,ExpressionFunctionRepeat.java,0
TableViewMap.java,ExpressionFunctionLog10.java,0
ExpressionFunctionPI.java,ExpressionFunctionTruncate.java,0
ExpressionValue.java,ExpressionFunctionSpace.java,0
BasicTestCase.java,ExpressionFunctionDayOfMonth.java,0
CommandCreateView.java,BenchTest.java,0
TableResult.java,ExpressionFunctionUCase.java,0
Table.java,ExpressionFunctionCase.java,0
TestTokenizer.java,TestOrderBy.java,0
Language_en.java,Logger.java,0
TestResultSet.java,ExpressionFunctionLocate.java,0
ExpressionFunctionDegrees.java,TestDeleteUpdate.java,0
BasicTestCase.java,Expression.java,0
ExpressionFunctionATan.java,ExpressionFunctionCeiling.java,1
Join.java,TestMoneyRounding.java,0
Expression.java,ExpressionFunctionASin.java,0
TableViewResult.java,NoFromResult.java,0
TestOrderBy.java,SSStatement.java,0
ExpressionFunctionSoundex.java,ExpressionFunctionLength.java,0
SSSavepoint.java,ExpressionFunctionIIF.java,0
ExpressionFunctionDifference.java,StoreNoCurrentRow.java,0
TestGroupBy.java,CommandLine.java,0
ExpressionFunctionMinute.java,TestOperatoren.java,0
TestDataTypes.java,Language.java,0
ExpressionFunctionReturnFloat.java,TableViewResult.java,0
ExpressionFunctionAscii.java,ExpressionInSelect.java,0
TestScrollable.java,TableView.java,0
Logger.java,ExpressionFunctionSign.java,0
ExpressionFunctionRTrim.java,ExpressionFunctionATan.java,0
SortedResult.java,ExpressionFunctionCharLen.java,0
ExpressionFunctionLog.java,ViewResult.java,0
ExpressionFunctionTan.java,CommandSelect.java,0
ExpressionFunctionMonth.java,ExpressionFunctionSign.java,0
ExpressionFunctionTimestampDiff.java,ExpressionFunctionUCase.java,0
IndexScrollStatus.java,ExpressionName.java,0
TestAlterTable.java,GroupResult.java,0
ExpressionInSelect.java,ExpressionFunction.java,0
ExpressionFunctionReturnString.java,ExpressionFunctionDegrees.java,0
ExpressionFunctionReturnP1Number.java,ExpressionFunctionPower.java,0
MemoryStream.java,TestAlterTable2.java,0
ExpressionFunctionYear.java,FileIndex.java,0
ExpressionFunctionSin.java,ExpressionFunctionTan.java,1
LongList.java,ExpressionFunctionCharLen.java,0
ExpressionFunctionDegrees.java,ExpressionFunctionTimestampAdd.java,0
ExpressionFunctionDayOfWeek.java,ExpressionFunctionInsert.java,0
DateTime.java,TestExceptionMethods.java,0
ExpressionFunctionSign.java,Lobs.java,0
Distinct.java,CommandSet.java,0
IndexNode.java,TestScrollable.java,0
ExpressionArithmetic.java,TestLanguage.java,0
TestTransactions.java,TestDataTypes.java,0
ExpressionFunctionReturnP1Number.java,DataSources.java,0
Expressions.java,ExpressionFunctionDifference.java,0
BasicTestCase.java,ExpressionFunctionReplace.java,0
StoreImpl.java,ExpressionInSelect.java,0
ExpressionFunctionDayOfMonth.java,TestExceptions.java,0
TableViewMap.java,ExpressionFunctionTruncate.java,0
TestDataTypes.java,Utils.java,0
ExpressionFunctionATan2.java,SSPreparedStatement.java,0
ExpressionFunctionDayOfWeek.java,StorePageLink.java,0
ExpressionInSelect.java,ExpressionFunctionReturnString.java,0
ExpressionFunctionPower.java,ExpressionFunctionRTrim.java,0
SQLParser.java,FileIndex.java,0
SSResultSet.java,ExpressionValue.java,0
RowSource.java,CommandDelete.java,0
TestMoneyRounding.java,ExpressionFunctionLCase.java,0
AllTests.java,SSCallableStatement.java,0
ExpressionFunctionDayOfWeek.java,TransactionStep.java,0
ExpressionFunctionReturnString.java,ExpressionFunctionATan2.java,0
ExpressionFunctionCharLen.java,Strings.java,0
ExpressionFunctionUCase.java,ExpressionFunctionACos.java,0
ExpressionFunction.java,SmallSQLException.java,0
Lobs.java,MutableLong.java,0
FileIndex.java,SQLParser.java,0
ExpressionFunctionAbs.java,MutableNumeric.java,0
Store.java,ExpressionFunctionChar.java,0
DataSource.java,ExpressionValue.java,0
ExpressionFunctionPI.java,ExpressionFunctionLog10.java,0
TestStatement.java,StorePageMap.java,0
TestGroupBy.java,LongLongList.java,0
TestIdentifer.java,ExpressionFunctionReturnInt.java,0
ExpressionFunctionConvert.java,ExpressionFunctionTan.java,0
LongTreeList.java,ForeignKeys.java,0
ExpressionFunctionSoundex.java,ExpressionArithmetic.java,0
MemoryStream.java,Command.java,0
ExpressionFunctionLog10.java,SSStatement.java,0
Join.java,ExpressionFunctionSqrt.java,0
ExpressionFunctionReturnP1Number.java,Where.java,0
TestTokenizer.java,FileIndexNode.java,0
ExpressionFunctionPI.java,ExpressionFunctionLTrim.java,0
MutableDouble.java,ExpressionFunctionTimestampAdd.java,0
ExpressionFunctionOctetLen.java,SQLParser.java,0
SQLTokenizer.java,StoreNull.java,0
ExpressionFunctionPI.java,DataSource.java,0
MutableDouble.java,TestDeleteUpdate.java,0
ExpressionFunctionTruncate.java,CreateFile.java,0
ExpressionFunctionSin.java,ExpressionFunctionReturnInt.java,0
Logger.java,NoFromResult.java,0
ExpressionFunctionMonth.java,NoFromResult.java,0
TestThreads.java,ExpressionFunctionTimestampAdd.java,0
ExpressionFunctionTimestampAdd.java,MutableFloat.java,0
IndexDescription.java,GroupResult.java,0
ExpressionFunctionSpace.java,CreateFile.java,0
TableView.java,SSStatement.java,0
ExpressionFunctionExp.java,ExpressionFunctionDayOfYear.java,0
ExpressionFunctionCase.java,ExpressionFunctionRound.java,0
Language_en.java,SmallSQLException.java,0
ExpressionFunctionPower.java,Columns.java,0
ExpressionFunctionSoundex.java,IndexNode.java,0
LongTreeListEnum.java,ExpressionFunctionReturnString.java,0
ExpressionFunctionReplace.java,CommandLine.java,0
ExpressionFunctionLCase.java,ExpressionFunctionReturnP1Number.java,0
SSDatabaseMetaData.java,Where.java,0
TableViewResult.java,ExpressionFunctionSign.java,0
ExpressionFunctionDayOfMonth.java,Language_en.java,0
Table.java,ExpressionFunctionLeft.java,0
TestThreads.java,TestDeleteUpdate.java,0
ExpressionFunctionPower.java,ExpressionFunctionReturnFloat.java,0
ExpressionValue.java,Expressions.java,0
DataSources.java,TableViewMap.java,0
ExpressionFunctionACos.java,CreateFile.java,0
CommandCreateView.java,ColumnExpression.java,0
CommandDelete.java,SQLParser.java,0
ExpressionValue.java,AllTests.java,0
SSSavepoint.java,UnionAll.java,0
View.java,TestOrderBy.java,0
TestMoneyRounding.java,TestLanguage.java,0
TestThreads.java,SQLTokenizer.java,0
ExpressionFunctionASin.java,TestDataTypes.java,0
Expression.java,TestAlterTable.java,0
ExpressionFunctionIIF.java,ExpressionFunctionYear.java,0
LongTreeListEnum.java,Expressions.java,0
StoreNoCurrentRow.java,CommandDrop.java,0
ExpressionFunctionATan.java,ExpressionFunctionSign.java,0
StorePage.java,SmallSQLException.java,0
IndexDescription.java,ExpressionFunctionPower.java,0
StoreImpl.java,ExpressionFunctionRand.java,0
ExpressionFunctionReturnInt.java,ExpressionFunctionSin.java,0
TestExceptionMethods.java,ExpressionFunctionACos.java,0
TestExceptions.java,SQLParser.java,0
ExpressionFunctionLog10.java,UnionAll.java,0
ExpressionFunctionLog.java,TestScrollable.java,0
Where.java,JoinScrollIndex.java,0
IndexScrollStatus.java,ExpressionFunctionMod.java,0
Expression.java,IndexDescription.java,0
ExpressionFunctionAscii.java,ExpressionFunctionRand.java,0
LongTreeListEnum.java,AllTests.java,0
TestScrollable.java,SSSavepoint.java,0
MemoryStream.java,ExpressionFunctionChar.java,0
Store.java,Command.java,0
ExpressionValue.java,ExpressionFunctionReturnString.java,0
ExpressionFunctionRand.java,SSConnection.java,0
IndexNode.java,ViewResult.java,0
MutableInteger.java,ForeignKeys.java,0
IndexDescriptions.java,StoreNull.java,0
TestDBMetaData.java,CommandInsert.java,0
ExpressionFunctionCase.java,ExpressionFunctionMonth.java,0
TableStorePageInsert.java,ExpressionFunctionDifference.java,0
IndexDescription.java,DataSources.java,0
UnionAll.java,ExpressionFunctionPI.java,0
BasicTestCase.java,ExpressionFunctionCos.java,0
TestResultSet.java,ExpressionFunctionCeiling.java,0
ExpressionFunctionRTrim.java,TableResult.java,0
ExpressionFunctionSign.java,ExpressionFunctionDayOfYear.java,0
SSResultSet.java,Mutable.java,0
IndexDescription.java,TableView.java,1
DateTime.java,View.java,0
StoreImpl.java,ExpressionFunctionOctetLen.java,0
SSResultSetMetaData.java,CommandCreateDatabase.java,0
TestAlterTable.java,Where.java,0
ExpressionInSelect.java,Expressions.java,0
Columns.java,LongTreeList.java,0
IndexNodeScrollStatus.java,SQLToken.java,0
ExpressionInSelect.java,AllTests.java,0
Expressions.java,Store.java,0
ExpressionFunctionTimestampDiff.java,ExpressionFunctionRadians.java,0
TestScrollable.java,TestOther.java,0
TableResult.java,ExpressionFunctionRadians.java,0
ExpressionFunctionAscii.java,ExpressionFunctionOctetLen.java,0
Index.java,ExpressionFunctionLength.java,0
StorePageLink.java,ExpressionFunctionLog.java,0
DataSource.java,Mutable.java,0
IndexNodeScrollStatus.java,Scrollable.java,0
ExpressionFunctionAbs.java,ExpressionFunctionReturnP1StringAndBinary.java,0
SSSavepoint.java,SSStatement.java,0
TableResult.java,TestIdentifer.java,0
TestOrderBy.java,ExpressionFunctionIIF.java,0
MutableDouble.java,SQLTokenizer.java,0
TableView.java,UnionAll.java,0
Utils.java,ExpressionFunctionATan2.java,0
Language.java,ForeignKeys.java,0
ExpressionFunctionTimestampDiff.java,TestIdentifer.java,0
ExpressionFunctionCase.java,TableStorePage.java,0
Index.java,ExpressionArithmetic.java,0
TransactionStep.java,ExpressionFunctionLog.java,0
TestAlterTable.java,DataSources.java,0
Command.java,TestTokenizer.java,0
TableResult.java,ForeignKey.java,0
ExpressionFunctionRand.java,CommandDelete.java,0
ExpressionFunctionLog10.java,ExpressionFunctionIIF.java,0
Money.java,SSCallableStatement.java,0
ExpressionFunctionDegrees.java,SQLTokenizer.java,0
ExpressionFunctionRTrim.java,ExpressionFunctionSoundex.java,0
ExpressionName.java,CommandDrop.java,0
ExpressionFunctionReturnP1Number.java,GroupResult.java,0
ExpressionFunctionInsert.java,StoreNull.java,0
